val_loss,val_acc,train_loss,f1,roc_auc
0.8404643535614014,0.5793517827987671,0.8722970485687256,0.43354621576140945,0.8028415560522179
0.969906210899353,0.5290740132331848,0.6443242430686951,0.34882671480144406,0.7700549337078187
0.6977640986442566,0.6718518137931824,0.5905688405036926,0.5963173295629671,0.8741583893863161
0.7268861532211304,0.6924999356269836,0.5420184135437012,0.6428050576962777,0.8730229244843812
0.637184739112854,0.7494444251060486,0.5060240626335144,0.7238090396711087,0.8952275799542194
0.5869542956352234,0.7774999737739563,0.48324158787727356,0.7597067879252012,0.9065842431585276
0.7493063807487488,0.7612037062644958,0.4719219505786896,0.737914014225176,0.9003417103030915
0.679602324962616,0.7605555653572083,0.4401157796382904,0.7365134458338188,0.9091288471570161
0.6920609474182129,0.7637962698936462,0.40618330240249634,0.7509267104051679,0.9057384384508419
0.7388629913330078,0.7448148131370544,0.38842517137527466,0.7170639954324809,0.8814579231662375
0.7545881271362305,0.7541666030883789,0.36749476194381714,0.722260695437702,0.9044874511177706
0.7691107988357544,0.7514814734458923,0.3654850721359253,0.7360663064942831,0.8812548219333015
0.777023196220398,0.7668518424034119,0.34021273255348206,0.7547684171707899,0.901404167374181
1.3711669445037842,0.6955554485321045,0.3407948911190033,0.6951756402106053,0.8877450357989507
0.7170931100845337,0.7871297001838684,0.31066393852233887,0.775758080306639,0.9075964348416266
