val_loss,val_acc,train_loss,f1,roc_auc
0.6519992351531982,0.7065741419792175,0.701227605342865,0.6749459085013559,0.8650692905122709
1.2471104860305786,0.5637036561965942,0.6121583580970764,0.41026062060544816,0.8432894241011764
0.8397194147109985,0.6802777647972107,0.5680310726165771,0.546146707261204,0.9059782029492768
0.6890203356742859,0.7069444060325623,0.5430347919464111,0.6120197600521619,0.9006750834102037
0.8166747093200684,0.6612963080406189,0.5103504061698914,0.5351688586982705,0.8748514474850988
1.181891679763794,0.5633333325386047,0.48215585947036743,0.4074764458984796,0.8655934885224602
0.5794102549552917,0.7238889336585999,0.45454367995262146,0.6576533364008027,0.9031721373459977
0.9886958003044128,0.5999999642372131,0.4386747479438782,0.4627855878978786,0.8688045837750518
0.6678832769393921,0.7201851010322571,0.41549161076545715,0.6721720647197656,0.9162288746417172
0.560275673866272,0.7811110615730286,0.38441166281700134,0.7753244587353213,0.9170649398727546
0.7041847109794617,0.7625000476837158,0.3533589541912079,0.7498574681426883,0.9110332462899478
0.5953407287597656,0.7754630446434021,0.3185853958129883,0.7647907647907647,0.9178191119127058
0.6284931898117065,0.7754629254341125,0.27361762523651123,0.764982206405694,0.9171043312115552
0.6118859052658081,0.7867593169212341,0.2199251800775528,0.7734876230185561,0.9203453842784449
0.5943943858146667,0.78212970495224,0.1699051707983017,0.7765407499654075,0.9210351023996336
