val_loss,val_acc,train_loss,f1,roc_auc
0.9465938806533813,0.6103703379631042,1.0696003437042236,0.47338198349084815,0.7970655874714635
0.7397497892379761,0.662685215473175,0.7600789666175842,0.5370714515745754,0.8543633875225577
0.8568152189254761,0.6792593002319336,0.6749428510665894,0.5690898713158987,0.8494681531861602
0.7057102918624878,0.6736111044883728,0.6273727416992188,0.5541896810600709,0.8721399975829781
0.7807005643844604,0.6609258651733398,0.609520673751831,0.5668288103771975,0.8520949563278807
0.8089790344238281,0.6756482124328613,0.5775910019874573,0.5519052310252651,0.8606953731366875
0.8407324552536011,0.6779629588127136,0.5540733337402344,0.5584477785048246,0.8822384580827712
0.7563142776489258,0.7169444561004639,0.5483883023262024,0.6418697901222364,0.8919282175074996
0.7110260725021362,0.7199074625968933,0.5192415118217468,0.6625153827267054,0.8978421705061113
0.7218984961509705,0.7186110615730286,0.5088266134262085,0.6418953213729334,0.8967473972395977
0.855442464351654,0.6809259057044983,0.4896646738052368,0.6036227693324521,0.859059931436124
0.8134975433349609,0.6865739822387695,0.4781976640224457,0.6082036422428783,0.871010830196049
0.6430454850196838,0.7175926566123962,0.46378248929977417,0.6529706955860405,0.897924956057623
0.6289830207824707,0.754537045955658,0.4540436863899231,0.715606734960474,0.9073138115467358
0.6109559535980225,0.7528703212738037,0.4342198669910431,0.7051031560683344,0.9146877681861779
