val_loss,val_acc,train_loss,f1,roc_auc
0.9731456637382507,0.5052778124809265,1.253037929534912,0.5089064720034366,0.7362812077562948
0.7768039703369141,0.624629557132721,0.9076774716377258,0.5010666659602273,0.8151261466194072
0.6781346201896667,0.6865740418434143,0.6712782979011536,0.597466048751673,0.8636330236587696
0.7809173464775085,0.6622222065925598,0.47795963287353516,0.61832982818957,0.8505952808921157
0.6442411541938782,0.7371296882629395,0.25075995922088623,0.7190359064349371,0.8722193156768351
0.9356039762496948,0.6938889026641846,0.09300483018159866,0.6519758453630041,0.8853248523398456
0.951469898223877,0.6882407069206238,0.07014717906713486,0.6807904149022871,0.8882411117077177
0.7515293955802917,0.7475000023841858,0.03487895429134369,0.71245708995367,0.8959911345266486
0.7339221835136414,0.745185136795044,0.01540309563279152,0.7376815824581465,0.8920933551783166
0.6894893646240234,0.7575001120567322,0.008050136268138885,0.7378912922171764,0.9015308060666231
0.7079857587814331,0.7501851916313171,0.005388140678405762,0.7270329819263225,0.9009465139557523
0.723101794719696,0.7508334517478943,0.0046209245920181274,0.726881242552791,0.898042798625867
0.716436505317688,0.7468518614768982,0.004166580270975828,0.7265513875331195,0.8973407404347885
0.7144719958305359,0.7468518614768982,0.004072391428053379,0.7260743625415071,0.8974485630702502
0.7137764692306519,0.7485184669494629,0.004050651099532843,0.728253989748528,0.8974860422081382
