val_loss,val_acc,train_loss,f1,roc_auc
0.8471901416778564,0.6166666150093079,0.8090540766716003,0.49915709249652473,0.7982863875261271
0.7091814279556274,0.6762962937355042,0.5940139293670654,0.5789938579592503,0.8742309765329606
0.6267504692077637,0.728518545627594,0.521072506904602,0.6760793195402935,0.8904958260478479
0.6397129893302917,0.7145369648933411,0.4864163398742676,0.6498696574430288,0.8963778835352363
0.627546489238739,0.7155554890632629,0.4493584930896759,0.6377102923853011,0.9119405728749966
0.6009768843650818,0.754537045955658,0.4167434871196747,0.7007719165960872,0.9112822403447877
0.6167957782745361,0.7462037205696106,0.3833971917629242,0.6966053905738453,0.9081699166433378
0.6274804472923279,0.7368519306182861,0.35927218198776245,0.6870387272271735,0.8965637494639463
0.6024744510650635,0.7698149085044861,0.31586700677871704,0.7434898219573963,0.9066548161202107
0.7482880353927612,0.7149074077606201,0.28266429901123047,0.6392630723333736,0.8909969501670244
0.6000015139579773,0.7631480693817139,0.24996259808540344,0.7486250985588422,0.9035980737252887
1.1744108200073242,0.6565739512443542,0.2055594027042389,0.5966057131453194,0.8260600094539212
0.7428690195083618,0.7558333277702332,0.17659801244735718,0.7165851234003942,0.9022971397043787
0.7820887565612793,0.754814863204956,0.13123342394828796,0.7196215111559027,0.902811649229944
1.070293664932251,0.7349074482917786,0.11647550761699677,0.6691394442979272,0.9006050203687641
