val_loss,val_acc,train_loss,f1,roc_auc
2.0226821899414062,0.4744444787502289,1.1047884225845337,0.21993978243978243,0.4118665069596464
1.541593313217163,0.46944448351860046,0.9656460881233215,0.21848863576438327,0.5134232679666574
0.8463057279586792,0.6373147368431091,0.887725830078125,0.5030831445206069,0.7691602276487934
1.200727105140686,0.48342594504356384,0.8119251728057861,0.24741598068948445,0.6920433574984536
0.6974015235900879,0.6729629039764404,0.7477790117263794,0.5330562172092227,0.8329368448480974
0.9362058639526367,0.5590740442276001,0.7298275232315063,0.40466703161003675,0.7653330467581565
0.6784861087799072,0.6786110997200012,0.6915029883384705,0.5696395797084616,0.8505519376714288
0.9280552268028259,0.6070370078086853,0.6564632058143616,0.4768102643356193,0.8075225728943737
1.3542773723602295,0.5017592310905457,0.629156231880188,0.29358782435129743,0.7507699030794592
0.6532865762710571,0.6949074268341064,0.6129114627838135,0.6486482950109999,0.8659947957539962
0.7001819610595703,0.6673147678375244,0.5867503881454468,0.5739074193526014,0.868260983299602
0.6853391528129578,0.6625925898551941,0.5793554782867432,0.571377373322501,0.8775791893389955
0.7422984838485718,0.6479629278182983,0.5479456782341003,0.579071111737012,0.8567959620435767
0.7479811906814575,0.6602777242660522,0.5402787923812866,0.5805625834563216,0.8684204863517299
0.637903094291687,0.7258333563804626,0.5359493494033813,0.700735947704846,0.8777939932415171
