val_loss,val_acc,train_loss,f1,roc_auc
2.0158801078796387,0.47566309571266174,0.9546736478805542,0.21502890173410405,0.4936716858116223
1.01370108127594,0.671057403087616,0.6663507223129272,0.6425990704190949,0.8669777690071495
0.5889617204666138,0.741021454334259,0.5544909238815308,0.7076356345782916,0.8962090234466427
0.9703199863433838,0.6961827874183655,0.49126920104026794,0.6572198533838862,0.8854638693461956
0.7540799975395203,0.7358960509300232,0.4643019139766693,0.7064863506332754,0.894803224327683
0.5848478078842163,0.7726881504058838,0.42901432514190674,0.7457521254110598,0.9178309930543764
0.6336079239845276,0.7486021518707275,0.3704778850078583,0.7068163508925848,0.9144477742236337
0.6053710579872131,0.751774251461029,0.30390337109565735,0.7534086063480094,0.910719288396102
0.5889691114425659,0.7856093049049377,0.23258206248283386,0.7550341708731675,0.9237180222641377
0.5349418520927429,0.7991935610771179,0.13907058537006378,0.7870150783194262,0.9290044164192279
