val_loss,val_acc,train_loss,f1,roc_auc
0.7293879389762878,0.652962863445282,0.8657617568969727,0.532105676495784,0.8383899574267589
1.0376341342926025,0.5919444561004639,0.6360023021697998,0.4782505686194416,0.8168364191156862
1.4856531620025635,0.48407408595085144,0.5636109709739685,0.24441464296273732,0.8097882760157485
1.6503347158432007,0.4940740764141083,0.513571560382843,0.2703793373262039,0.8081162475377225
1.4471262693405151,0.5337036848068237,0.4427700340747833,0.3675399840117815,0.8153943391714101
2.446376323699951,0.48777779936790466,0.39256903529167175,0.2570248189639166,0.770239601323957
1.5145456790924072,0.6016666293144226,0.36287105083465576,0.47627755516601583,0.8508143171326572
0.8449685573577881,0.7175000309944153,0.3075893521308899,0.7322451553677766,0.8863935431859101
0.7114059329032898,0.7531482577323914,0.24345940351486206,0.7403530889568607,0.9050287059601008
0.7149885892868042,0.7531482577323914,0.18454325199127197,0.7285038093861623,0.917504261658434
0.6405317187309265,0.7848148345947266,0.1441674530506134,0.7868693545962641,0.917451382929196
0.8185738325119019,0.7851851582527161,0.06582918763160706,0.785733595952574,0.9145251291245535
0.8458477854728699,0.7948148250579834,0.020336434245109558,0.7763723971777664,0.9192387808622854
0.798119068145752,0.7925000190734863,0.005846015177667141,0.7818671140470448,0.9199978736325852
0.7975571155548096,0.7925000190734863,0.004674372263252735,0.7818671140470448,0.9199647798087901
